"FullName","Length","IsEmpty","LastWriteTime"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-bigint.js","2030","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-bulk-memory.js","2018","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-extended-const.js","2020","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-gc.js","1991","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-multi-memory.js","1985","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-multi-value.js","2007","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-mutable-globals.js","2028","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-nontrapping-fptoint.js","2032","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-reference-types.js","2011","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-relaxed-simd.js","1993","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-signext.js","2020","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-simd.js","2000","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-tail-calls.js","1989","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm-threads.js","2015","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wasm.js","2035","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wav.js","1975","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wbr-element.js","1997","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\web-animation.js","2108","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\web-app-manifest.js","2007","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\web-bluetooth.js","2026","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\web-serial.js","1976","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\web-share.js","2035","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webauthn.js","2060","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webcodecs.js","2004","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webgl.js","2065","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webgl2.js","2044","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webgpu.js","2076","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webhid.js","1970","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webkit-user-drag.js","1984","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webm.js","2114","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webnfc.js","1954","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webp.js","2066","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\websockets.js","2054","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webtransport.js","1982","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webusb.js","1971","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webvr.js","1985","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webvtt.js","2030","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webworkers.js","1986","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\webxr.js","2019","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\will-change.js","2001","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\woff.js","2004","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\woff2.js","2008","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\word-break.js","1984","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\wordwrap.js","2011","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\x-doc-messaging.js","1979","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\x-frame-options.js","2021","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\xhr2.js","2208","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\xhtml.js","1964","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\xhtmlsmil.js","1953","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\xml-serializer.js","2048","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\features\zstd.js","2016","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AD.js","4364","False","1/28/2026 5:44:36 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AE.js","4588","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AF.js","5384","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AG.js","4085","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AI.js","3873","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AL.js","4533","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-af.js","4867","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-an.js","3421","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-as.js","4663","False","1/28/2026 5:44:37 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-eu.js","4898","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-na.js","4887","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-oc.js","4791","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-sa.js","4055","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\alt-ww.js","4929","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AM.js","4219","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AO.js","5031","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AR.js","4318","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AS.js","3759","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AT.js","5082","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AU.js","5131","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AW.js","4138","False","1/28/2026 5:44:38 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AX.js","3901","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\AZ.js","4430","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BA.js","4628","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BB.js","4170","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BD.js","4348","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BE.js","4908","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BF.js","4806","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BG.js","4903","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BH.js","4273","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BI.js","4800","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BJ.js","5143","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BM.js","3672","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BN.js","4426","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BO.js","4338","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BR.js","4507","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BS.js","4040","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BT.js","4320","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BW.js","4580","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BY.js","4717","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\BZ.js","4357","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CA.js","5164","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CD.js","5080","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CF.js","4093","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CG.js","4604","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CH.js","4909","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CI.js","4816","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CK.js","3790","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CL.js","4597","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CM.js","5463","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CN.js","4737","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CO.js","4411","False","1/28/2026 5:44:39 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CR.js","4215","False","1/28/2026 5:44:40 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CU.js","5814","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CV.js","4653","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CX.js","2866","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CY.js","4584","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\CZ.js","4851","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\DE.js","5391","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\DJ.js","4233","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\DK.js","4422","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\DM.js","4184","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\DO.js","4641","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\DZ.js","5052","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\EC.js","4273","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\EE.js","4397","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\EG.js","4919","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\ER.js","3769","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\ES.js","5032","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\ET.js","5014","False","1/28/2026 5:44:43 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\FI.js","4861","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\FJ.js","4570","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\FK.js","3693","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\FM.js","3570","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\FO.js","4181","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\FR.js","5258","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GA.js","4471","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GB.js","5023","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GD.js","4191","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GE.js","4870","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GF.js","4526","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GG.js","3957","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GH.js","5456","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GI.js","4077","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GL.js","3921","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GM.js","4853","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GN.js","4998","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GP.js","4322","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GQ.js","4657","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GR.js","4568","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GT.js","4368","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GU.js","4197","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GW.js","4174","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\GY.js","4298","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\HK.js","5207","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\HN.js","4315","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\HR.js","4706","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\HT.js","5022","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\HU.js","4809","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\ID.js","4644","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IE.js","4507","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IL.js","4833","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IM.js","4150","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IN.js","4431","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IQ.js","4620","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IR.js","5045","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IS.js","4254","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\IT.js","5216","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\JE.js","4040","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\JM.js","4291","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\JO.js","4297","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\JP.js","5174","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KE.js","4633","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KG.js","4008","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KH.js","4547","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KI.js","3643","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KM.js","4329","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KN.js","3961","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KP.js","3220","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KR.js","4751","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KW.js","4540","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KY.js","4119","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\KZ.js","4565","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LA.js","4335","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LB.js","4497","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LC.js","4253","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LI.js","4227","False","1/28/2026 5:44:44 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LK.js","4377","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LR.js","4858","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LS.js","4568","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LT.js","4888","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LU.js","4348","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LV.js","4690","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\LY.js","4983","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MA.js","4845","False","1/28/2026 5:44:45 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MC.js","4158","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MD.js","4676","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\ME.js","4668","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MG.js","5065","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MH.js","3767","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MK.js","4813","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\ML.js","4686","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MM.js","4819","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MN.js","4607","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MO.js","4461","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MP.js","4018","False","1/28/2026 5:44:46 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MQ.js","4404","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MR.js","4652","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MS.js","3524","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MT.js","4404","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MU.js","4741","False","1/28/2026 5:44:47 PM"
"C:\dev\Compliance\apps\campaign_compliance\node_modules\caniuse-lite\data\regions\MV.js","4290","False","1/28/2026 5:44:47 PM"
